name,Resizing,Repositioning,Refilling,Repeating,Inclusion,Cutout,Replication,Division
TIM截图20200629192805.png,0,0,1,0,1,0,1,0
TIM截图20200629192942.png,0,0,1,1,1,0,0,0
TIM截图20200629192950.png,0,0,1,1,1,0,0,0
TIM截图20200629193000.png,0,0,1,0,1,0,0,1
TIM截图20200629193007.png,0,0,1,1,1,0,0,0
TIM截图20200629193018.png,0,0,1,1,1,0,0,0
TIM截图20200629193049.png,0,0,1,1,1,0,0,0
TIM截图20200629193135.png,0,0,1,2,1,0,0,0
TIM截图20200629193305.png,1,0,1,0,1,0,1,0
TIM截图20200629193604.png,0,0,1,1,1,0,0,0
TIM截图20200629193653.png,0,0,1,1,1,0,0,0
TIM截图20200629193738.png,0,0,0,1,1,0,1,0
TIM截图20200629193827.png,0,0,1,1,1,0,0,0
TIM截图20200629194238.png,0,0,0,0,1,0,1,0
TIM截图20200629194251.png,0,0,0,0,1,0,1,0
TIM截图20200629194315.png,0,0,1,0,1,0,1,0
TIM截图20200629194330.png,0,0,1,1,1,0,0,0
TIM截图20200629194412.png,0,0,1,0,1,0,0,1
TIM截图20200629194508.png,0,2,0,0,1,0,2,1
TIM截图20200629194518.png,0,2,0,0,1,0,2,1
TIM截图20200629194526.png,0,2,0,0,1,0,2,1
TIM截图20200629194918.png,0,0,0,1,1,0,1,0
TIM截图20200629194940.png,0,0,1,1,1,0,1,0
TIM截图20200629194951.png,0,0,1,1,1,0,1,0
TIM截图20200629195018.png,0,0,1,1,1,0,0,1
TIM截图20200629195137.png,0,0,0,0,1,0,1,0
TIM截图20200629195505.png,0,0,1,0,1,0,1,1
TIM截图20200629195518.png,0,0,1,0,1,0,1,0
TIM截图20200629195530.png,1,0,1,0,1,0,1,1
TIM截图20200629195743.png,0,0,1,0,1,0,0,1
TIM截图20200629195805.png,0,0,1,0,1,0,1,1
TIM截图20200629200054.png,0,0,1,1,1,0,0,0
TIM截图20200629200103.png,0,0,1,1,0,0,0,0
TIM截图20200629200110.png,0,0,1,0,1,0,1,0
TIM截图20200629200202.png,0,0,1,0,1,0,0,0
TIM截图20200629200224.png,0,0,1,0,1,1,0,0
TIM截图20200629200247.png,0,0,1,1,1,0,0,0
TIM截图20200629200255.png,0,0,1,1,1,0,0,0
TIM截图20200629200301.png,0,0,1,1,1,0,0,0
TIM截图20200629200309.png,0,0,0,1,1,0,0,0
TIM截图20200629200438.png,0,0,1,1,1,0,0,0
TIM截图20200629200449.png,0,0,1,1,1,0,0,0
TIM截图20200629200454.png,0,0,1,1,1,0,0,0
TIM截图20200629200501.png,0,0,1,1,1,0,0,0
TIM截图20200629200620.png,0,0,1,0,1,0,1,0
TIM截图20200629200656.png,0,0,1,1,1,0,0,0
TIM截图20200629200701.png,0,0,0,1,1,1,0,0
TIM截图20200629200754.png,0,0,1,0,1,0,0,1
TIM截图20200629200927.png,0,0,1,0,1,0,1,2
TIM截图20200629200937.png,0,0,1,0,1,0,1,2
TIM截图20200629200942.png,0,0,1,1,1,0,0,0
TIM截图20200629200946.png,0,0,0,0,1,0,1,0
TIM截图20200629201102.png,1,0,1,1,1,0,1,0
TIM截图20200629201154.png,0,0,1,1,1,0,0,0
TIM截图20200629201427.png,0,0,1,1,1,0,0,0
TIM截图20200629201432.png,0,0,1,1,1,0,0,0
TIM截图20200629201438.png,0,0,1,1,1,0,1,0
TIM截图20200629201444.png,0,0,0,0,1,1,1,0
TIM截图20200629201448.png,0,0,1,1,0,0,0,0
TIM截图20200629201519.png,0,0,1,0,1,1,1,0
TIM截图20200629201629.png,0,0,1,1,1,0,1,0
TIM截图20200629201635.png,0,0,1,1,1,0,1,0
TIM截图20200629201640.png,0,0,1,1,1,0,1,0
TIM截图20200629201647.png,0,0,0,0,1,0,1,0
TIM截图20200629201659.png,0,0,1,1,1,0,1,0
TIM截图20200629201803.png,0,0,0,0,1,0,1,0
TIM截图20200630143405.png,1,0,1,0,1,0,1,0
TIM截图20200630143429.png,0,0,1,1,1,0,1,0
TIM截图20200630143442.png,0,0,1,1,1,0,1,0
TIM截图20200630143455.png,0,0,1,0,1,0,1,0
TIM截图20200630144622.png,0,0,0,0,1,0,1,0
TIM截图20200630144628.png,0,0,0,1,1,0,1,0
TIM截图20200630145057.png,0,0,1,1,1,0,0,0
TIM截图20200630145359.png,0,0,0,0,1,0,1,0
TIM截图20200630145406.png,0,0,0,0,1,0,1,0
TIM截图20200630145416.png,0,0,0,0,1,0,1,0
TIM截图20200630145425.png,0,0,0,0,1,0,1,0
TIM截图20200630145441.png,0,0,1,0,0,0,1,0
TIM截图20200630150351.png,1,0,1,0,1,0,1,0
TIM截图20200630150409.png,0,0,1,0,1,0,0,1
TIM截图20200630150423.png,1,0,0,0,1,0,1,0
TIM截图20200630150610.png,0,0,1,1,0,0,1,0
TIM截图20200630150713.png,0,0,0,1,1,0,0,0
TIM截图20200630150728.png,0,0,0,1,1,0,0,0
TIM截图20200630150752.png,0,0,1,1,1,0,1,0
TIM截图20200630150805.png,1,0,0,0,1,0,1,0
TIM截图20200630150916.png,0,0,1,1,0,0,1,0
TIM截图20200630151222.png,0,0,1,1,0,0,1,0
TIM截图20200630151430.png,0,0,1,1,1,0,0,0
TIM截图20200630151503.png,0,0,0,0,1,0,0,0
TIM截图20200630151532.png,0,0,0,1,1,0,1,0
TIM截图20200630151626.png,0,0,1,0,1,0,1,1
TIM截图20200630151714.png,0,0,0,1,1,0,1,0
TIM截图20200630151719.png,0,0,1,1,1,0,1,0
TIM截图20200630151929.png,0,0,1,1,1,0,1,0
TIM截图20200630152002.png,1,0,0,0,1,0,1,0
TIM截图20200630152124.png,0,0,1,0,1,0,1,1
TIM截图20200630152136.png,0,0,1,0,1,0,1,0
TIM截图20200630152300.png,0,0,1,0,1,0,0,1
TIM截图20200630152318.png,0,0,1,0,1,0,1,1
TIM截图20200630152328.png,0,0,1,0,1,0,0,1
TIM截图20200630152340.png,0,0,1,0,1,0,0,1
TIM截图20200630152516.png,0,0,1,1,1,0,1,0
TIM截图20200630152526.png,0,0,1,0,1,0,1,0
TIM截图20200630152534.png,1,0,0,0,1,0,2,0
TIM截图20200630152638.png,0,0,0,1,1,0,0,0
TIM截图20200630152722.png,0,2,1,0,1,0,1,1
TIM截图20200630152756.png,0,0,1,1,1,0,1,0
TIM截图20200630152805.png,1,0,1,0,1,0,1,0
TIM截图20200630152810.png,0,0,1,1,1,0,1,0
TIM截图20200630152826.png,0,0,1,1,1,0,1,0
TIM截图20200630152842.png,0,0,1,1,1,0,1,0
TIM截图20200630152931.png,0,0,0,0,1,0,1,0
TIM截图20200630152958.png,0,0,1,0,1,0,1,0
TIM截图20200630153103.png,0,0,1,1,1,0,1,0
TIM截图20200630153146.png,0,0,0,1,1,0,1,0
TIM截图20200630153652.png,1,0,0,0,1,0,1,0
TIM截图20200630153806.png,0,0,1,0,1,0,1,0
TIM截图20200630153825.png,0,0,1,0,1,0,1,0
TIM截图20200630153922.png,1,0,0,0,1,0,1,0
TIM截图20200630153936.png,0,0,0,1,1,0,1,0
TIM截图20200630154046.png,0,0,1,0,1,0,1,0
TIM截图20200630154105.png,0,0,1,1,1,0,1,0
TIM截图20200630154140.png,0,0,1,0,1,0,1,1
TIM截图20200630154157.png,0,0,1,1,1,0,1,0
TIM截图20200630154202.png,0,0,0,0,1,0,1,0
TIM截图20200630154209.png,0,0,1,1,1,0,1,0
TIM截图20200630154215.png,0,0,1,1,1,0,1,0
TIM截图20200630154222.png,0,0,1,0,1,0,1,1
TIM截图20200630154230.png,0,0,1,0,1,0,1,1
TIM截图20200630154235.png,0,0,1,0,1,0,1,1
TIM截图20200630154322.png,0,0,1,1,1,0,1,0
TIM截图20200630154616.png,0,0,0,0,1,0,1,0
TIM截图20200630154634.png,0,0,1,0,1,0,1,1
TIM截图20200630154644.png,0,0,1,0,1,0,1,1
TIM截图20200630154806.png,0,0,1,1,1,0,1,0
TIM截图20200630155021.png,0,0,0,1,1,0,0,0
TIM截图20200630155045.png,0,0,0,1,0,0,0,0
TIM截图20200630155110.png,0,0,0,1,0,0,0,0
TIM截图20200630155229.png,0,0,1,1,1,0,1,0
TIM截图20200630155239.png,1,0,1,0,1,0,1,0
TIM截图20200630155418.png,0,0,0,0,1,0,0,0
TIM截图20200630155437.png,0,0,1,0,1,0,0,1
TIM截图20200630155658.png,0,0,0,0,1,0,1,0
TIM截图20200630155901.png,0,0,0,1,1,0,0,0
TIM截图20200630155929.png,0,0,0,0,1,0,1,0
TIM截图20200630155952.png,0,0,1,1,1,0,1,0
TIM截图20200630160129.png,0,0,1,1,1,0,0,0
TIM截图20200630160222.png,0,0,1,1,1,0,0,0
TIM截图20200630160226.png,0,0,0,1,1,0,0,0
TIM截图20200630160230.png,1,0,0,0,1,0,1,0
TIM截图20200630160235.png,0,0,1,1,1,0,1,0
TIM截图20200630160300.png,0,0,1,0,1,0,1,0
TIM截图20200630160315.png,1,0,0,0,1,0,1,0
TIM截图20200630160324.png,0,0,1,1,1,0,1,0
TIM截图20200630160433.png,0,0,1,0,1,0,1,0
TIM截图20200630160546.png,1,0,1,0,1,0,1,0
TIM截图20200630160644.png,0,0,0,0,0,0,0,0
TIM截图20200630160649.png,0,0,1,1,1,0,0,0
TIM截图20200630160707.png,0,0,1,1,1,0,1,0
TIM截图20200630160719.png,0,0,0,1,1,0,1,0
TIM截图20200630160726.png,0,0,1,0,1,0,0,1
TIM截图20200630160748.png,1,0,0,0,1,0,1,0
TIM截图20200630160759.png,1,0,1,0,1,0,1,0
TIM截图20200630160821.png,0,0,0,1,1,0,0,0
TIM截图20200630160833.png,1,0,0,0,1,0,1,0
TIM截图20200630160842.png,0,0,1,1,1,0,0,0
TIM截图20200630161116.png,0,0,1,0,1,0,0,1
TIM截图20200630161122.png,0,0,1,1,1,0,0,0
TIM截图20200630161128.png,0,0,0,0,1,0,0,0
TIM截图20200630161136.png,0,0,1,0,1,0,0,1
TIM截图20200630161146.png,0,0,1,1,1,0,0,0
TIM截图20200630161152.png,0,0,1,0,1,0,0,1
TIM截图20200630161205.png,0,0,1,0,1,0,0,1
TIM截图20200630161233.png,0,0,0,0,1,0,1,0
TIM截图20200630161238.png,0,0,1,1,1,0,0,0
TIM截图20200630161246.png,0,0,1,1,1,0,0,0
TIM截图20200630161731.png,1,0,1,0,1,0,1,0
TIM截图20200630161739.png,0,0,1,1,1,0,1,0
TIM截图20200630161757.png,0,0,1,0,1,0,1,1
TIM截图20200630161828.png,1,0,1,0,1,0,1,0
TIM截图20200630161837.png,0,0,1,0,1,0,1,0
TIM截图20200630161855.png,0,0,1,0,1,0,1,0
TIM截图20200630161932.png,0,0,1,1,1,0,1,0
TIM截图20200630161946.png,0,0,1,1,1,0,1,0
TIM截图20200630162010.png,0,0,1,1,1,0,1,0
TIM截图20200630162025.png,0,0,1,1,1,0,1,0
TIM截图20200630162039.png,0,0,1,1,1,0,1,0
TIM截图20200630162212.png,0,0,1,1,1,0,1,0
TIM截图20200630162219.png,0,0,1,1,1,0,1,0
TIM截图20200630162226.png,0,0,1,1,1,0,1,0
TIM截图20200630162238.png,0,0,1,1,1,0,1,0
TIM截图20200630162245.png,0,0,1,1,1,0,1,0
TIM截图20200630162254.png,0,0,1,1,1,0,1,0
TIM截图20200630162303.png,0,0,1,1,1,0,1,0
TIM截图20200630162456.png,0,0,0,1,1,0,1,0
TIM截图20200630162607.png,0,0,1,1,1,0,1,1
TIM截图20200630162634.png,0,0,1,1,1,0,1,0
TIM截图20200630162759.png,0,0,1,1,1,0,0,0
TIM截图20200630162904.png,0,0,1,0,1,0,0,1
TIM截图20200630162908.png,1,0,1,0,1,0,1,0
TIM截图20200630162918.png,0,0,1,0,1,0,0,1
TIM截图20200630162957.png,0,0,1,0,1,0,0,1
TIM截图20200630163020.png,0,0,0,1,1,0,0,0
TIM截图20200630163254.png,0,0,1,1,1,0,0,0
TIM截图20200630163409.png,0,2,1,0,1,2,2,2
TIM截图20200630163422.png,0,2,1,0,1,2,2,2
TIM截图20200630163509.png,0,0,1,0,1,0,1,0
TIM截图20200630163524.png,1,0,1,0,1,0,1,0
TIM截图20200630163611.png,0,0,1,1,1,0,1,0
TIM截图20200630163646.png,0,0,0,1,1,0,1,0
TIM截图20200630163741.png,0,0,1,0,1,0,1,0
TIM截图20200630163755.png,0,0,1,0,1,0,1,0
TIM截图20200630163831.png,0,0,1,0,1,0,1,0
TIM截图20200630163915.png,0,0,1,1,1,0,0,0
TIM截图20200630163931.png,0,0,1,1,1,0,1,0
TIM截图20200630163957.png,0,0,1,1,1,0,1,0
TIM截图20200630164007.png,0,0,1,1,1,0,1,0
TIM截图20200630164025.png,0,0,1,1,1,0,1,0
TIM截图20200630164031.png,0,0,1,1,1,0,1,0
TIM截图20200630164058.png,1,0,0,0,1,0,1,0
TIM截图20200630164105.png,1,0,0,0,1,0,1,0
TIM截图20200630164150.png,0,0,1,0,1,0,1,0
TIM截图20200630164241.png,0,0,1,1,1,0,1,0
TIM截图20200630164247.png,1,0,1,0,1,0,1,0
titanic-dots.png,0,0,1,1,0,0,1,0
Toilet-paper-truth.png,0,0,0,0,1,1,1,0
trans0209gettingaroundrev-1-768x498.jpg,0,0,0,1,1,0,1,0
transatlantic-slave-trade.png,1,0,1,0,1,0,1,0
tumblr_inline_o0tym6jclA1r0cxi4_540.jpg,1,0,1,0,1,0,1,0
tumblr_mnoou8Nugu1r9chlco6_640.png,0,0,0,0,1,1,1,0
tumblr_nd76hy5Gik1tebxyeo1_1280.jpg,0,0,1,0,1,1,1,0
tumblr_nd76hy5Gik1tebxyeo7_1280.jpg,2,0,2,0,1,0,2,0
tumblr_owmiazKa011rio16lo1_1280.jpg,0,0,1,0,1,0,1,0
tumblr_owmidrq0fC1rio16lo1_1280.jpg,2,0,0,0,1,0,1,0
tumblr_owofcdPqzv1rio16lo1_1280.jpg,1,0,1,0,1,0,1,0
tumblr_owq0amAIZs1rio16lo1_1280.jpg,0,0,1,0,1,1,1,0
understanding-homelessness.png,0,2,1,0,0,0,2,0
unnamed.jpg,0,0,1,0,0,0,1,0
unnamed.png,0,0,1,1,1,1,1,0
us-gun-deaths-periscopic.png,0,0,2,0,1,0,1,0
usa-gb-world.png,0,0,1,1,0,0,1,0
using-pictogram-charts.png,0,0,1,1,0,1,1,0
visualizing-222k-lives-syria.png,0,0,0,0,0,0,0,0
Visualizing-Countries-with-the-Most-Nuclear-Weapons.jpg,1,0,0,0,1,0,1,0
visualoop129.jpg,0,0,1,0,1,0,1,0
visualoop1327.jpg,0,0,1,1,1,0,1,0
visualoop1466.jpg,0,0,1,0,1,0,1,0
visualoop1517.jpg,0,0,1,1,1,0,1,0
visualoop1523.jpg,0,2,0,0,2,0,2,0
visualoop1680.jpg,0,0,1,0,0,0,1,0
visualoop2216.jpg,0,2,1,1,1,0,0,0
visualoop991.jpg,0,1,1,0,1,0,1,0
visualoop995.jpg,0,0,1,1,1,0,1,0
W1Yer.png,0,0,1,1,1,0,1,0
Walking-Dead-kills-960x683.png,0,0,1,1,1,0,1,0
what-is-an-infographic.png,0,0,0,0,0,0,0,0
when-people-work.png,0,0,1,0,0,0,1,0
women-dataviz.png,1,0,1,0,0,0,1,0
Work4All-01.jpg,0,0,1,1,1,0,1,0
Work4All-02.jpg,0,0,0,1,1,0,1,0
Work4All-04.jpg,0,0,1,1,0,0,1,0
Work4All-05.jpg,0,0,0,1,0,0,1,0
Work4All-06.jpg,0,0,0,1,1,0,1,0
Work4All-09.jpg,0,0,1,1,1,0,1,0
Work4All-12.jpg,0,0,1,1,1,0,1,0
Work4All-13.jpg,0,0,1,1,2,0,1,0
Work4All-14.jpg,0,1,1,1,1,0,1,0
Work4All-teaser.jpg,0,0,1,1,0,0,1,0
Working-in-America-all-years.png,0,0,1,1,1,0,1,0
world-education.png,0,2,1,0,0,0,2,0
worlds-largest-gold-mines-2021.jpg,0,1,0,0,1,0,1,0
Yes-Penis-Size-Does-Matter.jpg,0,0,1,0,1,0,0,1
young-people-first-subway.png,0,0,0,0,1,0,0,0
young-people-maritime.png,0,0,0,1,1,0,1,0
Your-coming-tax-cut-or-not.png,0,0,1,1,1,0,1,0
【10】TIM截图20200626171748.png,0,0,1,0,1,0,1,1
【10】TIM截图20200626171802.png,0,0,1,0,1,0,1,1
【10】TIM截图20200626194818.png,0,0,2,0,1,0,0,0
【11】TIM截图20200622215512.png,1,0,1,0,1,0,1,1
【11】TIM截图20200622215624.png,1,0,1,2,1,0,2,1
【11】TIM截图20200622215638.png,1,0,0,0,1,0,0,0
【11】TIM截图20200626172915.png,1,0,0,0,1,0,1,0
【11】TIM截图20200626194400.png,1,0,0,0,1,0,1,0
【11】TIM截图20200626194439.png,1,0,0,0,1,0,1,0
【12】TIM截图20200626191044.png,0,0,1,1,1,0,1,0
【12】TIM截图20200626191150.png,0,0,1,1,1,0,0,0
【12】TIM截图20200626191205.png,0,0,1,1,1,0,0,0
【13】TIM截图20200626164615.png,0,0,1,0,1,0,1,1
【13】TIM截图20200626190857.png,0,0,1,0,1,0,0,1
【13】TIM截图20200626191234.png,0,0,1,0,1,0,1,1
【13】TIM截图20200626191432.png,0,0,1,0,1,0,1,1
【13】TIM截图20200626192055.png,0,0,1,0,1,0,1,1
【13】TIM截图20200626194309.png,0,0,1,0,0,0,1,1
【13】TIM截图20200626194622.png,0,0,1,0,1,0,1,1
【14】TIM截图20200626192048.png,0,0,1,0,1,1,0,0
【14】TIM截图20200626193719.png,0,0,1,2,1,0,0,1
【14】TIM截图20200626194341.png,0,0,1,0,1,0,0,1
【14】TIM截图20200626194909.png,0,0,1,0,1,0,1,1
【16】TIM截图20200626190907.png,0,0,2,1,1,0,0,0
【16】TIM截图20200626191446.png,0,0,1,1,1,0,1,0
【16】TIM截图20200626193913.png,0,0,1,1,1,0,1,0
【16】TIM截图20200626194418.png,0,0,1,1,1,0,0,0
【16】TIM截图20200626194424.png,0,0,1,1,1,0,0,0
【16】TIM截图20200626194430.png,0,0,0,1,1,0,0,0
【17】pic126.png,0,1,1,0,1,0,1,0
【17】TIM截图20200622215500.png,1,0,0,0,1,0,1,0
【17】TIM截图20200626190754.png,0,0,0,0,1,0,0,0
【17】TIM截图20200626191258.png,0,0,0,0,1,0,1,0
【17】TIM截图20200626191422.png,0,0,1,0,1,0,0,0
【17】TIM截图20200626191656.png,0,0,1,0,1,0,1,1
【17】TIM截图20200626191840.png,0,0,1,0,1,0,1,0
【17】TIM截图20200626191850.png,0,0,0,0,1,0,1,0
【17】TIM截图20200626191923.png,0,0,0,0,1,0,0,0
【17】TIM截图20200626193537.png,0,0,0,0,1,0,0,0
【18】信息图-pic122.png,0,0,0,1,1,1,1,0
【19】TIM截图20200626194321.png,0,0,0,0,1,0,0,0
【20】pic128.png,0,0,1,1,0,0,1,0
【20】TIM截图20200626190951.png,1,0,1,0,1,0,1,0
【21】TIM截图20200626190744.png,2,0,1,0,1,0,2,0
【21】TIM截图20200626192325.png,0,0,1,0,1,0,0,1
【21】TIM截图20200626192342.png,0,0,1,0,1,0,0,1
【23】pic57.png,1,1,1,0,1,0,1,0
【4】TIM截图20200622215418.png,0,0,1,0,1,0,1,0
【4】TIM截图20200622215741.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626164639.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626190819.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626190927.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626193304.png,0,0,1,0,1,0,1,0
【4】TIM截图20200626193552.png,0,0,0,1,1,0,1,0
【4】TIM截图20200626194258.png,0,0,1,0,0,0,1,0
【5】TIM截图20200626191139.png,0,0,1,0,1,0,1,1
【5】TIM截图20200626191222.png,0,0,1,0,1,0,1,1
【5】TIM截图20200626192158.png,0,0,1,0,1,0,0,1
【5】TIM截图20200626194353.png,0,0,1,0,2,0,0,1
【7】pic22.png,0,1,1,0,1,0,1,0
【7】pic63.png,0,0,1,0,0,0,1,0
【7】TIM截图20200622215536.png,0,0,0,1,1,0,0,0
【7】TIM截图20200622215543.png,0,0,0,1,1,1,1,0
【7】TIM截图20200622215548.png,0,0,0,1,1,1,2,0
【7】TIM截图20200626192146.png,0,0,0,1,1,1,0,0
【7】TIM截图20200626192228.png,0,0,1,1,0,0,1,0
【7】TIM截图20200626193847.png,0,0,0,1,1,0,1,0
【7】TIM截图20200626194115.png,0,0,0,1,1,0,1,0
【7】TIM截图20200626194736.png,0,0,0,1,1,0,0,0
【7】TIM截图20200626194825.png,0,0,0,1,1,0,0,0
【7】TIM截图20200626194920.png,0,0,0,1,1,0,1,0
【8】pic130.png,0,0,1,0,1,0,1,0
【8】TIM截图20200626164650.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626193204.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626193212.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626193223.png,0,0,1,2,1,0,0,0
【8】TIM截图20200626193324.png,0,0,1,1,0,0,0,0
【8】TIM截图20200626193519.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626194027.png,0,0,1,1,1,0,0,0
【8】TIM截图20200626194250.png,0,0,1,1,1,0,0,0
【9】TIM截图20200626191313.png,0,0,1,0,1,0,1,1
【9】TIM截图20200626191456.png,0,0,1,0,1,0,1,1
【icon+shape】TIM截图20200626191822.png,0,2,0,2,1,0,0,0
【icon+shape】TIM截图20200626193734.png,0,0,0,2,0,0,0,0
【icon+shape】TIM截图20200626193803.png,0,0,0,2,1,0,0,0
下载 (1).png,0,0,1,1,1,0,1,0
下载.png,0,0,1,1,1,0,1,0
微信图片_20200624151334.jpg,0,0,1,1,1,0,0,0
微信图片_20200701091543.png,0,0,0,0,1,1,0,0
微信图片_20210818010428.jpg,0,1,0,0,0,0,1,0
微信截图_20210518231506.png,1,0,1,0,0,0,1,0
微信截图_20210518231545.png,0,0,0,0,1,0,0,0
微信截图_20210518231559.png,1,0,0,0,1,0,1,0
微信截图_20210518231618.png,0,0,0,1,1,0,1,0
微信截图_20210518231630.png,0,0,1,1,1,0,0,1
微信截图_20210518231650.png,0,0,0,0,1,0,0,0
微信截图_20210518231716.png,0,2,0,2,1,0,0,0
微信截图_20210518231727.png,0,0,0,0,1,0,0,0
微信截图_20210518231739.png,0,0,0,0,1,1,1,0
微信截图_20210518231749.png,0,0,1,1,0,0,2,0
微信截图_20210518231803.png,1,0,1,0,1,0,1,0
微信截图_20210518231816.png,0,0,1,1,0,0,2,0
微信截图_20210518231843.png,0,0,0,1,1,0,1,0
微信截图_20210518231857.png,0,0,1,1,1,0,1,0
新文档 2020-02-26 12.55.35.jpg,0,0,1,1,1,0,1,0
新文档 2020-02-26 12.55.35_2.jpg,0,0,0,1,0,0,1,0
新文档 2020-02-26 12.55.35_3.jpg,0,0,1,1,1,0,1,0
新文档 2020-02-26 12.55.35_4.jpg,0,0,1,1,0,0,1,0
新文档 2020-02-26 12.55.35_6.jpg,0,0,0,1,0,0,1,0
横向填充.png,0,0,1,1,1,0,0,0